REC,RIA_RTE_ID,FRM_DFO,TO_DFO,HWY,HSYS,HNUM,DI,CO,CITY,RU,F_SYSTEM,SPD_MAX,HP_MED_W,NUM_LANES,SUR_W,ADT_YEAR,ADT_CUR,ADT_ADJ,TRK_AADT_PCT,AADT_TRUCKS,LANE_WIDTH,LEN_SEC,LN_MILES,DVMT,DTRKVMT,HY_1,HY_2,HY_3,HY_4
1,FM2304-KG,3.352,3.3569999999999998,FM2304,FM,2304,14,227,2100,4,4,50,13,2,63,2019,33703,33703,3.8,1280,12,0.005,0.01,168.515,6.4,31291,26600,31003,30484
1,FM2304-KG,2.063,2.189,FM2304,FM,2304,14,227,2100,4,4,45,13,2,63,2019,33703,33703,3.8,1280,12,0.126,0.252,4246.5779999999995,161.28,31291,26600,31003,30484
1,FM2304-KG,0.008,0.797,FM2304,FM,2304,14,227,2100,4,3,45,13,4,63,2019,33655,33655,3.8,1279,12,0.789,3.156,26553.795,1009.1310000000001,35199,28891,32785,35493
1,FM2304-KG,1.889,2.055,FM2304,FM,2304,14,227,2100,4,3,45,13,4,63,2019,30772,30772,4.0,1217,12,0.166,0.664,5108.152,202.02200000000002,34274,27067,31314,32625
1,FM2304-KG,2.379,2.5780000000000003,FM2304,FM,2304,14,227,2100,4,4,55,13,2,63,2019,33703,33703,3.8,1280,12,0.19899999999999998,0.39799999999999996,6706.897,254.72,31291,26600,31003,30484
1,FM2304-KG,1.117,1.889,FM2304,FM,2304,14,227,2100,4,3,45,13,4,63,2019,30772,30772,4.0,1217,12,0.772,3.088,23755.984,939.5239999999999,34274,27067,31314,32625
1,FM2304-KG,4.365,4.51,FM2304,FM,2304,14,227,0,4,4,50,4,2,38,2019,18987,18987,7.4,1411,12,0.145,0.29,2753.115,204.595,18987,16672,17564,16664
1,FM2304-KG,3.8939999999999997,4.365,FM2304,FM,2304,14,227,0,4,4,50,4,2,38,2019,18987,18987,7.4,1411,12,0.47100000000000003,0.9420000000000001,8942.877,664.581,18987,16672,17564,16664
1,FS1825-KG,0.0,0.527,FS1825,FS,1825,14,227,0,4,4,45,8,2,26,2019,10446,10446,6.4,664,11,0.527,1.054,5505.0419999999995,349.92800000000005,10460,10329,9326,7479
1,FM3177-KG,4.538,4.681,FM3177,FM,3177,14,227,2100,4,5,55,1,4,48,2019,9805,9805,6.7,658,12,0.14300000000000002,0.5720000000000001,1402.115,94.094,11798,10550,14666,13399
1,FM3177-KG,0.0,0.133,FM3177,FM,3177,14,227,2100,4,5,55,1,4,44,2019,1136,1136,6.8,77,11,0.133,0.532,151.088,10.241,1276,1103,1148,10023
1,FM3177-KG,3.698,4.227,FM3177,FM,3177,14,227,0,4,5,55,1,4,48,2019,9805,9805,6.7,658,12,0.529,2.116,5186.845,348.082,11798,10550,14666,13399
1,FM3177-KG,0.818,1.712,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.894,3.576,8765.67,588.252,11798,10550,14666,13399
1,FM3177-KG,1.712,1.911,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.19899999999999998,0.7959999999999999,1951.195,130.942,11798,10550,14666,13399
1,FM3177-KG,2.654,2.673,FM3177,FM,3177,14,227,2100,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.019,0.076,186.295,12.502,11798,10550,14666,13399
1,FM3177-KG,2.673,2.688,FM3177,FM,3177,14,227,2100,4,5,55,8,4,62,2019,9805,9805,6.7,658,12,0.015,0.06,147.075,9.87,11798,10550,14666,13399
1,FM3177-KG,4.516,4.538,FM3177,FM,3177,14,227,2100,4,5,55,1,4,48,2019,9805,9805,6.7,658,12,0.022000000000000002,0.08800000000000001,215.71,14.475999999999999,11798,10550,14666,13399
1,FM3177-KG,4.227,4.516,FM3177,FM,3177,14,227,0,4,5,55,1,4,48,2019,9805,9805,6.7,658,12,0.289,1.156,2833.645,190.162,11798,10550,14666,13399
1,FS1825-KG,0.5589999999999999,0.6779999999999999,FS1825,FS,1825,14,227,0,4,5,45,8,2,28,2019,10446,10446,6.4,664,12,0.11900000000000001,0.23800000000000002,1243.0739999999998,79.016,10460,10329,9326,7479
1,FM3177-KG,2.485,2.637,FM3177,FM,3177,14,227,2100,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.152,0.608,1490.36,100.016,11798,10550,14666,13399
1,FM3177-KG,0.654,0.812,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.158,0.632,1549.19,103.964,11798,10550,14666,13399
1,FM3177-KG,2.2969999999999997,2.484,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.187,0.748,1833.535,123.046,11798,10550,14666,13399
1,FS1825-KG,0.6779999999999999,0.715,FS1825,FS,1825,14,227,0,4,5,45,8,2,28,2019,10446,10446,6.4,664,12,0.037000000000000005,0.07400000000000001,386.50199999999995,24.568,10460,10329,9326,7479
1,FM3177-KG,2.688,3.695,FM3177,FM,3177,14,227,2100,4,5,55,10,4,48,2019,9805,9805,6.7,658,12,1.0070000000000001,4.0280000000000005,9873.635,662.6060000000001,11798,10550,14666,13399
1,FM3177-KG,0.812,0.818,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.006,0.024,58.83,3.948,11798,10550,14666,13399
1,FS1825-KG,0.5579999999999999,0.5589999999999999,FS1825,FS,1825,14,227,0,4,5,45,8,2,28,2019,10446,10446,6.4,664,12,0.001,0.002,10.446,0.664,10460,10329,9326,7479
1,FM3177-KG,1.911,2.2969999999999997,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.386,1.544,3784.73,253.988,11798,10550,14666,13399
1,FM3177-KG,2.637,2.654,FM3177,FM,3177,14,227,2100,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.017,0.068,166.685,11.186,11798,10550,14666,13399
1,FM3177-KG,2.484,2.485,FM3177,FM,3177,14,227,2100,4,5,55,1,4,44,2019,9805,9805,6.7,658,11,0.001,0.004,9.805,0.6579999999999999,11798,10550,14666,13399
1,FS1825-KG,0.527,0.5579999999999999,FS1825,FS,1825,14,227,0,4,4,45,8,2,28,2019,10446,10446,6.4,664,12,0.031,0.062,323.82599999999996,20.584,10460,10329,9326,7479
1,FM3177-KG,3.695,3.698,FM3177,FM,3177,14,227,0,4,5,55,10,4,48,2019,9805,9805,6.7,658,12,0.003,0.012,29.415,1.974,11798,10550,14666,13399
1,FM3177-KG,0.133,0.654,FM3177,FM,3177,14,227,0,4,5,55,1,4,44,2019,1136,1136,6.8,77,11,0.521,2.084,591.856,40.117,1276,1103,1148,10023
1,IH0035-KG,233.873,233.929,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,161510,161510,8.1,13082,12,0.055999999999999994,0.44799999999999995,9044.56,732.592,158343,157878,157847,152390
1,IH0035-KG,249.28099999999998,249.287,IH0035,IH,35,14,227,36750,4,1,65,19,6,72,2019,160975,160975,10.4,16786,12,0.006,0.036000000000000004,965.85,100.71600000000001,162734,162543,161560,158002
1,IH0035-KG,245.706,246.40200000000002,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,130960,130960,11.5,15071,12,0.696,4.176,91148.16,10489.416000000001,132719,132528,131545,127987
1,IH0035-KG,231.387,231.53599999999997,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,155287,155287,9.6,14915,12,0.149,0.894,23137.763,2222.335,157370,162027,162071,157857
1,IH0035-KG,222.074,222.15900000000002,IH0035,IH,35,14,227,2100,4,1,70,26,6,72,2019,133817,133817,8.9,11912,12,0.085,0.51,11374.445,1012.52,131087,131526,130093,126597
1,IH0035-KG,243.898,243.953,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,157722,157722,10.5,16601,12,0.055,0.33,8674.71,913.055,159315,159068,158122,153729
1,IH0035-KG,234.012,234.454,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,179163,179163,7.7,13843,12,0.442,3.536,79190.046,6118.606,177389,176987,176712,170747
1,IH0035-KG,229.019,229.188,IH0035,IH,35,14,227,2100,4,1,65,66,6,72,2019,146391,146391,8.5,12465,12,0.16899999999999998,1.014,24740.078999999998,2106.585,148474,153131,153175,148961
1,IH0035-KG,248.59799999999998,248.74900000000002,IH0035,IH,35,14,227,0,4,1,65,23,6,72,2019,160975,160975,10.4,16786,12,0.151,0.9059999999999999,24307.225,2534.686,162734,162543,161560,158002
1,IH0035-KG,240.91,242.195,IH0035,IH,35,14,227,2100,4,1,60,11,6,72,2019,137074,137074,11.2,15419,12,1.285,7.71,176140.09,19813.415,138459,138212,137266,132873
1,IH0035-KG,232.6,232.699,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,145713,145713,8.5,12400,12,0.099,0.594,14425.587,1227.6,142856,142766,143178,138672
1,IH0035-KG,245.50599999999997,245.668,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,132608,132608,11.4,15165,12,0.162,0.972,21482.496,2456.73,134367,134176,133193,129579
1,IH0035-KG,230.753,231.387,IH0035,IH,35,14,227,2100,4,1,60,7,6,72,2019,155287,155287,9.6,14915,12,0.634,3.804,98451.95800000001,9456.11,157370,162027,162071,157857
1,IH0035-KG,227.965,228.077,IH0035,IH,35,14,227,2100,4,1,65,66,6,72,2019,141072,141072,8.7,12231,12,0.11199999999999999,0.672,15800.063999999998,1369.872,156852,152563,152607,149394
1,IH0035-KG,246.838,247.082,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,127485,127485,11.7,14873,12,0.244,1.464,31106.34,3629.012,129244,129053,128070,124512
1,IH0035-KG,233.703,233.75,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,161510,161510,8.1,13082,12,0.047,0.376,7590.97,614.854,158343,157878,157847,152390
1,IH0035-KG,240.74900000000002,240.76,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,143716,143716,11.0,15800,12,0.011000000000000001,0.066,1580.876,173.8,145168,144921,144013,138244
1,IH0035-KG,232.90900000000002,233.081,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,145713,145713,8.5,12400,12,0.172,1.032,25062.636000000002,2132.8,142856,142766,143178,138672
1,IH0035-KG,248.74900000000002,248.795,IH0035,IH,35,14,227,0,4,1,65,23,6,72,2019,160975,160975,10.4,16786,12,0.046,0.276,7404.85,772.1560000000001,162734,162543,161560,158002
1,IH0035-KG,245.685,245.706,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,130960,130960,11.5,15071,12,0.021,0.126,2750.16,316.491,132719,132528,131545,127987
1,IH0035-KG,230.199,230.2,IH0035,IH,35,14,227,2100,4,1,60,7,6,72,2019,155287,155287,9.6,14915,12,0.001,0.006,155.287,14.915,157370,162027,162071,157857
1,IH0035-KG,236.322,236.61,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,200352,200352,7.4,14758,12,0.28800000000000003,2.3040000000000003,57701.376,4250.304,202376,201974,201699,195734
1,IH0035-KG,233.52700000000002,233.703,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,161510,161510,8.1,13082,12,0.17600000000000002,1.4080000000000001,28425.76,2302.4320000000002,158343,157878,157847,152390
1,IH0035-KG,226.21599999999998,226.585,IH0035,IH,35,14,227,2100,4,1,70,36,6,72,2019,141072,141072,8.7,12231,12,0.369,2.214,52055.568,4513.2390000000005,156852,152563,152607,149394
1,IH0035-KG,247.082,247.537,IH0035,IH,35,14,227,0,4,1,65,11,6,72,2019,127485,127485,11.7,14873,12,0.455,2.73,58005.675,6767.215,129244,129053,128070,124512
1,IH0035-KG,243.171,243.898,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,157722,157722,10.5,16601,12,0.727,4.362,114663.894,12068.927,159315,159068,158122,153729
1,IH0035-KG,233.293,233.52700000000002,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,145713,145713,8.5,12400,12,0.23399999999999999,1.8719999999999999,34096.842000000004,2901.6,142856,142766,143178,138672
1,IH0035-KG,223.578,224.002,IH0035,IH,35,14,227,2100,4,1,70,42,6,72,2019,136630,136630,8.8,12036,12,0.424,2.544,57931.12,5103.264,135389,133258,131763,127918
1,IH0035-KG,248.868,249.28099999999998,IH0035,IH,35,14,227,36750,4,1,65,19,6,72,2019,160975,160975,10.4,16786,12,0.413,2.478,66482.675,6932.618,162734,162543,161560,158002
1,IH0035-KG,224.03599999999997,226.18,IH0035,IH,35,14,227,2100,4,1,70,36,6,72,2019,129871,129871,9.0,11738,12,2.144,12.864,278443.424,25166.272,128785,126468,124973,121128
1,IH0035-KG,242.195,242.338,IH0035,IH,35,14,227,2100,4,1,60,11,6,72,2019,137074,137074,11.2,15419,12,0.14300000000000002,0.858,19601.582,2204.917,138459,138212,137266,132873
1,IH0035-KG,232.1,232.115,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,148970,148970,9.8,14599,12,0.015,0.09,2234.55,218.985,150700,152367,152792,148284
1,IH0035-KG,248.24599999999998,248.59799999999998,IH0035,IH,35,14,227,0,4,1,65,23,6,72,2019,160975,160975,10.4,16786,12,0.35200000000000004,2.112,56663.2,5908.672,162734,162543,161560,158002
1,IH0035-KG,238.111,238.292,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,197839,197839,7.4,14648,12,0.18100000000000002,1.4480000000000002,35808.859,2651.288,199837,199590,198682,192913
1,IH0035-KG,234.778,234.77900000000002,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,200352,200352,7.4,14758,12,0.001,0.008,200.352,14.758,202376,201974,201699,195734
1,IH0035-KG,240.179,240.204,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,143716,143716,11.0,15800,12,0.025,0.15,3592.9,395.0,145168,144921,144013,138244
1,IH0035-KG,234.77900000000002,234.792,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,200352,200352,7.4,14758,12,0.013000000000000001,0.10400000000000001,2604.576,191.854,202376,201974,201699,195734
1,IH0035-KG,248.24,248.24599999999998,IH0035,IH,35,14,227,0,4,1,65,23,6,72,2019,160975,160975,10.4,16786,12,0.006,0.036000000000000004,965.85,100.71600000000001,162734,162543,161560,158002
1,IH0035-KG,221.282,222.074,IH0035,IH,35,14,227,2100,4,1,70,26,6,72,2019,133817,133817,8.9,11912,12,0.792,4.752,105983.064,9434.304,131087,131526,130093,126597
1,IH0035-KG,237.21,238.11,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,191912,191912,7.5,14392,12,0.9,7.2,172720.8,12952.8,193850,193522,192945,187062
1,IH0035-KG,234.55,234.766,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,179163,179163,7.7,13843,12,0.21600000000000003,1.7280000000000002,38699.208,2990.0879999999997,177389,176987,176712,170747
1,IH0035-KG,247.537,247.861,IH0035,IH,35,14,227,0,4,1,65,30,6,72,2019,127485,127485,11.7,14873,12,0.324,1.944,41305.14,4818.852,129244,129053,128070,124512
1,IH0035-KG,239.30200000000002,239.31099999999998,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,197839,197839,7.4,14648,12,0.009000000000000001,0.054000000000000006,1780.5510000000002,131.832,199837,199590,198682,192913
1,IH0035-KG,230.75,230.753,IH0035,IH,35,14,227,2100,4,1,60,7,6,72,2019,155287,155287,9.6,14915,12,0.003,0.018000000000000002,465.861,44.745,157370,162027,162071,157857
1,IH0035-KG,228.077,228.745,IH0035,IH,35,14,227,2100,4,1,65,66,6,72,2019,168697,168697,8.0,13448,12,0.6679999999999999,4.008,112689.59599999999,8983.264000000001,170988,176184,176228,172014
1,IH0035-KG,235.55700000000002,236.048,IH0035,IH,35,14,227,2100,4,1,55,32,8,96,2019,200352,200352,7.4,14758,12,0.491,3.928,98372.832,7246.178000000001,202376,201974,201699,195734
1,IH0035-KG,244.53799999999998,245.50599999999997,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,132608,132608,11.4,15165,12,0.968,5.808,128364.54400000001,14679.72,134367,134176,133193,129579
1,IH0035-KG,234.766,234.778,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,179163,179163,7.7,13843,12,0.012,0.096,2149.956,166.11599999999999,177389,176987,176712,170747
1,IH0035-KG,222.15900000000002,222.858,IH0035,IH,35,14,227,2100,4,1,70,26,6,72,2019,136630,136630,8.8,12036,12,0.6990000000000001,4.194,95504.37,8413.164,135389,133258,131763,127918
1,IH0035-KG,247.885,247.908,IH0035,IH,35,14,227,0,4,1,65,30,6,72,2019,160975,160975,10.4,16786,12,0.023,0.138,3702.425,386.07800000000003,162734,162543,161560,158002
1,IH0035-KG,236.61,236.636,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,194339,194339,7.5,14496,12,0.026000000000000002,0.20800000000000002,5052.814,376.89599999999996,196302,195900,195625,189660
1,IH0035-KG,233.83900000000003,233.873,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,161510,161510,8.1,13082,12,0.034,0.272,5491.34,444.788,158343,157878,157847,152390
1,IH0035-KG,246.808,246.838,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,127485,127485,11.7,14873,12,0.03,0.18,3824.55,446.19,129244,129053,128070,124512
1,IH0035-KG,232.115,232.548,IH0035,IH,35,14,227,2100,4,1,55,44,6,72,2019,148970,148970,9.8,14599,12,0.433,2.5980000000000003,64504.01,6321.366999999999,150700,152367,152792,148284
1,IH0035-KG,226.215,226.21599999999998,IH0035,IH,35,14,227,2100,4,1,70,36,6,72,2019,141072,141072,8.7,12231,12,0.001,0.006,141.072,12.231,156852,152563,152607,149394
1,IH0035-KG,249.43,249.576,IH0035,IH,35,14,227,36750,4,1,65,19,6,72,2019,160975,160975,10.4,16786,12,0.146,0.8759999999999999,23502.35,2450.756,162734,162543,161560,158002
1,IH0035-KG,239.36599999999999,240.179,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,143716,143716,11.0,15800,12,0.813,4.878,116841.10800000001,12845.4,145168,144921,144013,138244
1,IH0035-KG,238.865,239.30200000000002,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,197839,197839,7.4,14648,12,0.43700000000000006,2.622,86455.64300000001,6401.1759999999995,199837,199590,198682,192913
1,IH0035-KG,245.668,245.685,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,132608,132608,11.4,15165,12,0.017,0.102,2254.3360000000002,257.805,134367,134176,133193,129579
1,IH0035-KG,233.081,233.29,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,145713,145713,8.5,12400,12,0.209,1.672,30454.017000000003,2591.6,142856,142766,143178,138672
1,IH0035-KG,242.338,243.171,IH0035,IH,35,14,227,2100,4,1,60,11,6,72,2019,157722,157722,10.5,16601,12,0.833,4.998,131382.426,13828.633,159315,159068,158122,153729
1,IH0035-KG,229.56099999999998,230.199,IH0035,IH,35,14,227,2100,4,1,60,7,6,72,2019,146391,146391,8.5,12465,12,0.638,3.8280000000000003,93397.45800000001,7952.67,148474,153131,153175,148961
1,IH0035-KG,233.75,233.83900000000003,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,161510,161510,8.1,13082,12,0.08900000000000001,0.7120000000000001,14374.39,1164.298,158343,157878,157847,152390
1,IH0035-KG,226.18,226.215,IH0035,IH,35,14,227,2100,4,1,70,36,6,72,2019,129871,129871,9.0,11738,12,0.035,0.21,4545.485,410.83,128785,126468,124973,121128
1,IH0035-KG,240.76,240.857,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,143716,143716,11.0,15800,12,0.09699999999999999,0.5820000000000001,13940.452,1532.6,145168,144921,144013,138244
1,IH0035-KG,233.929,234.012,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,179163,179163,7.7,13843,12,0.083,0.664,14870.528999999999,1148.969,177389,176987,176712,170747
1,IH0035-KG,228.979,229.019,IH0035,IH,35,14,227,2100,4,1,65,66,6,72,2019,146391,146391,8.5,12465,12,0.04,0.24,5855.64,498.6,148474,153131,153175,148961
1,IH0035-KG,247.861,247.885,IH0035,IH,35,14,227,0,4,1,65,30,6,72,2019,127485,127485,11.7,14873,12,0.024,0.14400000000000002,3059.64,356.952,129244,129053,128070,124512
1,IH0035-KG,244.537,244.53799999999998,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,132608,132608,11.4,15165,12,0.001,0.006,132.608,15.165,134367,134176,133193,129579
1,IH0035-KG,226.585,227.965,IH0035,IH,35,14,227,2100,4,1,65,36,6,72,2019,141072,141072,8.7,12231,12,1.38,8.28,194679.36,16878.78,156852,152563,152607,149394
1,IH0035-KG,248.795,248.868,IH0035,IH,35,14,227,0,4,1,65,19,6,72,2019,160975,160975,10.4,16786,12,0.073,0.43799999999999994,11751.175,1225.378,162734,162543,161560,158002
1,IH0035-KG,243.953,244.537,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,157722,157722,10.5,16601,12,0.584,3.5039999999999996,92109.648,9694.984,159315,159068,158122,153729
1,IH0035-KG,230.2,230.75,IH0035,IH,35,14,227,2100,4,1,60,7,6,72,2019,155287,155287,9.6,14915,12,0.55,3.3,85407.85,8203.25,157370,162027,162071,157857
1,IH0035-KG,238.317,238.63099999999997,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,197839,197839,7.4,14648,12,0.314,1.8840000000000001,62121.445999999996,4599.472,199837,199590,198682,192913
1,IH0035-KG,234.792,235.003,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,200352,200352,7.4,14758,12,0.21100000000000002,1.6880000000000002,42274.272000000004,3113.938,202376,201974,201699,195734
1,IH0035-KG,235.003,235.55700000000002,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,200352,200352,7.4,14758,12,0.5539999999999999,4.4319999999999995,110995.008,8175.932,202376,201974,201699,195734
1,IH0035-KG,221.24200000000002,221.24599999999998,IH0035,IH,35,14,227,0,4,1,70,14,6,72,2019,133817,133817,8.9,11912,12,0.004,0.024,535.268,47.648,131087,131526,130093,126597
1,IH0035-KG,238.11,238.111,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,197839,197839,7.4,14648,12,0.001,0.008,197.83900000000003,14.648,199837,199590,198682,192913
1,IH0035-KG,232.548,232.6,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,148970,148970,9.8,14599,12,0.052000000000000005,0.312,7746.44,759.148,150700,152367,152792,148284
1,IH0035-KG,240.857,240.91,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,137074,137074,11.2,15419,12,0.053,0.318,7264.922,817.207,138459,138212,137266,132873
1,IH0035-KG,249.287,249.43,IH0035,IH,35,14,227,36750,4,1,65,19,6,72,2019,160975,160975,10.4,16786,12,0.14300000000000002,0.858,23019.425,2400.3979999999997,162734,162543,161560,158002
1,IH0035-KG,236.048,236.322,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,200352,200352,7.4,14758,12,0.27399999999999997,2.1919999999999997,54896.448,4043.692,202376,201974,201699,195734
1,IH0035-KG,232.699,232.90900000000002,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,145713,145713,8.5,12400,12,0.21,1.26,30599.73,2604.0,142856,142766,143178,138672
1,IH0035-KG,224.002,224.03599999999997,IH0035,IH,35,14,227,2100,4,1,70,36,6,72,2019,136630,136630,8.8,12036,12,0.034,0.204,4645.42,409.224,135389,133258,131763,127918
1,IH0035-KG,236.636,237.21,IH0035,IH,35,14,227,2100,4,1,60,32,8,96,2019,194339,194339,7.5,14496,12,0.574,4.592,111550.586,8320.704,196302,195900,195625,189660
1,IH0035-KG,233.29,233.293,IH0035,IH,35,14,227,2100,4,1,55,11,8,96,2019,145713,145713,8.5,12400,12,0.003,0.024,437.139,37.2,142856,142766,143178,138672
1,IH0035-KG,232.07,232.1,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,148970,148970,9.8,14599,12,0.03,0.18,4469.1,437.97,150700,152367,152792,148284
1,IH0035-KG,222.858,223.578,IH0035,IH,35,14,227,2100,4,1,70,46,6,72,2019,136630,136630,8.8,12036,12,0.72,4.32,98373.6,8665.92,135389,133258,131763,127918
1,IH0035-KG,247.908,248.215,IH0035,IH,35,14,227,0,4,1,65,30,6,72,2019,160975,160975,10.4,16786,12,0.307,1.8419999999999999,49419.325,5153.302,162734,162543,161560,158002
1,IH0035-KG,238.63099999999997,238.865,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,197839,197839,7.4,14648,12,0.23399999999999999,1.4040000000000001,46294.325999999994,3427.632,199837,199590,198682,192913
1,IH0035-KG,231.53599999999997,232.07,IH0035,IH,35,14,227,2100,4,1,55,7,6,72,2019,148970,148970,9.8,14599,12,0.534,3.2039999999999997,79549.98,7795.866,150700,152367,152792,148284
1,IH0035-KG,246.40200000000002,246.77700000000002,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,130960,130960,11.5,15071,12,0.375,2.25,49110.0,5651.625,132719,132528,131545,127987
1,IH0035-KG,238.292,238.317,IH0035,IH,35,14,227,2100,4,1,60,23,6,80,2019,197839,197839,7.4,14648,12,0.025,0.15,4945.975,366.2,199837,199590,198682,192913
1,IH0035-KG,228.745,228.979,IH0035,IH,35,14,227,2100,4,1,65,66,6,72,2019,146391,146391,8.5,12465,12,0.23399999999999999,1.4040000000000001,34255.494,2916.81,148474,153131,153175,148961
1,IH0035-KG,246.77700000000002,246.808,IH0035,IH,35,14,227,2100,4,1,65,11,6,72,2019,130960,130960,11.5,15071,12,0.031,0.18600000000000003,4059.76,467.20099999999996,132719,132528,131545,127987
1,IH0035-KG,240.204,240.74900000000002,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,143716,143716,11.0,15800,12,0.545,3.27,78325.22,8611.0,145168,144921,144013,138244
1,IH0035-KG,229.188,229.56099999999998,IH0035,IH,35,14,227,2100,4,1,60,66,6,72,2019,146391,146391,8.5,12465,12,0.373,2.238,54603.843,4649.445,148474,153131,153175,148961
1,IH0035-KG,248.215,248.24,IH0035,IH,35,14,227,0,4,1,65,23,6,72,2019,160975,160975,10.4,16786,12,0.025,0.15,4024.375,419.65,162734,162543,161560,158002
1,IH0035-KG,221.24599999999998,221.282,IH0035,IH,35,14,227,2100,4,1,70,14,6,72,2019,133817,133817,8.9,11912,12,0.036000000000000004,0.21600000000000003,4817.412,428.832,131087,131526,130093,126597
1,IH0035-KG,239.31099999999998,239.36599999999999,IH0035,IH,35,14,227,2100,4,1,60,23,6,72,2019,197839,197839,7.4,14648,12,0.055,0.33,10881.145,805.64,199837,199590,198682,192913
1,IH0035-KG,234.454,234.55,IH0035,IH,35,14,227,2100,4,1,55,23,8,122,2019,179163,179163,7.7,13843,12,0.096,0.768,17199.648,1328.9279999999999,177389,176987,176712,170747
1,RM0620-KG,16.58,16.694000000000003,RM0620,RM,620,14,227,2100,4,3,55,0,4,24,2019,39364,39364,3.3,1302,12,0.114,0.456,4487.496,148.428,41321,34736,38975,36987
1,RM0620-KG,10.275,10.353,RM0620,RM,620,14,227,0,4,3,60,8,4,62,2019,34360,34360,3.5,1193,12,0.078,0.312,2680.08,93.054,31858,32686,36224,29429
1,RM0620-KG,2.93,3.278,RM0620,RM,620,14,227,23580,4,3,55,8,4,60,2019,48708,48708,3.1,1508,15,0.348,1.392,16950.384,524.784,50317,45721,48702,44093
1,RM0620-KG,8.533,8.533999999999999,RM0620,RM,620,14,227,0,4,3,60,10,4,65,2019,33915,33915,3.5,1182,12,0.001,0.004,33.915,1.182,32009,32855,35752,32246
